26222.222222,26222.222222,26222.222222,26222.222222,26222.222222,26222.222222,26222.222222,26222.222222,26222.222222,0.004883,0.006482,0.006242,0.004360,0.002754,0.005309,0.005666,0.005973,0.003685,0.000208,0.000000,0.000001,0.001173,0.044365,0.000041,0.000009,0.000002,0.007165,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
26666.666667,26666.666667,26666.666667,26666.666667,26666.666667,26666.666667,26666.666667,26666.666667,26666.666667,0.004974,0.006552,0.006315,0.004460,0.002888,0.005393,0.005746,0.006049,0.003798,0.000140,0.000000,0.000000,0.000818,0.034793,0.000027,0.000006,0.000001,0.005246,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
27111.111111,27111.111111,27111.111111,27111.111111,27111.111111,27111.111111,27111.111111,27111.111111,27111.111111,0.005061,0.006619,0.006385,0.004555,0.003014,0.005474,0.005822,0.006122,0.003906,0.000095,0.000000,0.000000,0.000573,0.027195,0.000018,0.000004,0.000001,0.003842,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
27555.555556,27555.555556,27555.555556,27555.555556,27555.555556,27555.555556,27555.555556,27555.555556,27555.555556,0.005144,0.006684,0.006452,0.004646,0.003134,0.005552,0.005895,0.006192,0.004008,0.000065,0.000000,0.000000,0.000403,0.021200,0.000012,0.000003,0.000001,0.002817,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
28000.000000,28000.000000,28000.000000,28000.000000,28000.000000,28000.000000,28000.000000,28000.000000,28000.000000,0.005224,0.006747,0.006517,0.004732,0.003248,0.005626,0.005966,0.006259,0.004105,0.000045,0.000000,0.000000,0.000285,0.016496,0.000008,0.000002,0.000000,0.002069,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
28444.444444,28444.444444,28444.444444,28444.444444,28444.444444,28444.444444,28444.444444,28444.444444,28444.444444,0.005300,0.006808,0.006579,0.004815,0.003356,0.005697,0.006033,0.006324,0.004198,0.000032,0.000000,0.000000,0.000203,0.012819,0.000006,0.000001,0.000000,0.001523,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
28888.888889,28888.888889,28888.888889,28888.888889,28888.888889,28888.888889,28888.888889,28888.888889,28888.888889,0.005373,0.006866,0.006640,0.004895,0.003460,0.005766,0.006098,0.006386,0.004286,0.000022,0.000000,0.000000,0.000145,0.009956,0.000004,0.000001,0.000000,0.001125,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
29333.333333,29333.333333,29333.333333,29333.333333,29333.333333,29333.333333,29333.333333,29333.333333,29333.333333,0.005443,0.006923,0.006698,0.004971,0.003558,0.005832,0.006161,0.006447,0.004371,0.000016,0.000000,0.000000,0.000105,0.007733,0.000003,0.000001,0.000000,0.000834,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
29777.777778,29777.777778,29777.777778,29777.777778,29777.777778,29777.777778,29777.777778,29777.777778,29777.777778,0.005511,0.006977,0.006754,0.005044,0.003652,0.005896,0.006222,0.006505,0.004452,0.000011,0.000000,0.000000,0.000076,0.006009,0.000002,0.000000,0.000000,0.000620,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
30222.222222,30222.222222,30222.222222,30222.222222,30222.222222,30222.222222,30222.222222,30222.222222,30222.222222,0.005576,0.007030,0.006809,0.005114,0.003742,0.005957,0.006281,0.006561,0.004530,0.000008,0.000000,0.000000,0.000056,0.004674,0.000001,0.000000,0.000000,0.000464,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
30666.666667,30666.666667,30666.666667,30666.666667,30666.666667,30666.666667,30666.666667,30666.666667,30666.666667,0.005639,0.007082,0.006862,0.005182,0.003828,0.006017,0.006337,0.006616,0.004605,0.000006,0.000000,0.000000,0.000041,0.003642,0.000001,0.000000,0.000000,0.000348,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
31111.111111,31111.111111,31111.111111,31111.111111,31111.111111,31111.111111,31111.111111,31111.111111,31111.111111,0.005700,0.007132,0.006913,0.005247,0.003910,0.006074,0.006392,0.006669,0.004677,0.000004,0.000000,0.000000,0.000031,0.002843,0.000001,0.000000,0.000000,0.000263,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
31555.555556,31555.555556,31555.555556,31555.555556,31555.555556,31555.555556,31555.555556,31555.555556,31555.555556,0.005759,0.007181,0.006963,0.005311,0.003989,0.006130,0.006446,0.006720,0.004746,0.000003,0.000000,0.000000,0.000023,0.002225,0.000001,0.000000,0.000000,0.000200,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
32000.000000,32000.000000,32000.000000,32000.000000,32000.000000,32000.000000,32000.000000,32000.000000,32000.000000,0.005816,0.007228,0.007012,0.005372,0.004066,0.006184,0.006498,0.006770,0.004813,0.000003,0.000000,0.000000,0.000017,0.001745,0.000000,0.000000,0.000000,0.000153,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
32444.444444,32444.444444,32444.444444,32444.444444,32444.444444,32444.444444,32444.444444,32444.444444,32444.444444,0.005871,0.007274,0.007059,0.005431,0.004139,0.006236,0.006548,0.006819,0.004877,0.000002,0.000000,0.000000,0.000013,0.001374,0.000000,0.000000,0.000000,0.000117,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
32888.888889,32888.888889,32888.888889,32888.888889,32888.888889,32888.888889,32888.888889,32888.888889,32888.888889,0.005925,0.007319,0.007105,0.005488,0.004210,0.006287,0.006597,0.006866,0.004940,0.000002,0.000000,0.000000,0.000010,0.001085,0.000000,0.000000,0.000000,0.000091,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500,0.002500
