29555.555556,29555.555556,31027.109581,34918.575549,43555.555556,37514.315205,29555.555556,36179.824553,48137.952889,0.007032,0.009035,0.009066,0.007353,0.006789,0.008713,0.008049,0.009278,0.008048,0.007717,0.002260,0.002170,0.005668,0.007517,0.002487,0.004227,0.001821,0.004515,0.001835,0.001614,0.001751,0.001835,0.001835,0.001751,0.001751,0.001666,0.001751
31432.249294,30000.000000,30693.998451,35545.190573,44000.000000,44000.000000,30000.000000,30000.000000,48328.561681,0.007372,0.009105,0.009015,0.007487,0.006834,0.009099,0.008127,0.008493,0.008064,0.006311,0.002151,0.002244,0.005822,0.007281,0.001809,0.003928,0.003341,0.004501,0.001751,0.001614,0.001751,0.001835,0.001835,0.001614,0.001751,0.001666,0.001751
31432.249294,30000.000000,30693.998451,35545.190573,44000.000000,44000.000000,30000.000000,30000.000000,52328.561681,0.007372,0.009105,0.009015,0.007487,0.006834,0.009099,0.008127,0.008493,0.008064,0.006311,0.002151,0.002244,0.005822,0.007281,0.001809,0.003928,0.003341,0.004501,0.001751,0.001614,0.001751,0.001835,0.001835,0.001614,0.001751,0.001666,0.001751
30888.888889,30888.888889,30888.888889,39797.558695,44888.888889,44888.888889,32282.107058,30888.888889,46587.000914,0.007279,0.009181,0.009045,0.007876,0.006994,0.009267,0.008435,0.008635,0.007837,0.005882,0.001725,0.002200,0.004459,0.007997,0.001969,0.003167,0.002986,0.004701,0.001835,0.001614,0.001751,0.001666,0.001835,0.001666,0.001666,0.001666,0.001666
31333.333333,31925.082313,31333.333333,45333.333333,45333.333333,44183.156965,31333.333333,32790.668795,42434.425260,0.007449,0.009174,0.009111,0.008233,0.007038,0.009114,0.008293,0.008857,0.007455,0.006592,0.001683,0.002110,0.002852,0.007796,0.001810,0.003536,0.002184,0.005544,0.001835,0.001478,0.001751,0.001614,0.001835,0.001614,0.001666,0.001666,0.001666
31777.777778,32918.069758,31777.777778,43823.748847,45777.777778,45777.777778,31777.777778,31777.777778,44591.514728,0.007354,0.009303,0.008878,0.008274,0.007080,0.009339,0.008361,0.008714,0.007661,0.006084,0.001583,0.002189,0.003115,0.007611,0.001988,0.003350,0.002395,0.005011,0.001666,0.001478,0.001478,0.001751,0.001835,0.001666,0.001666,0.001666,0.001666
32222.222222,32222.222222,32222.222222,37800.315314,46222.222222,46222.222222,32222.222222,32222.222222,52644.129131,0.007425,0.009213,0.008939,0.007650,0.007122,0.009374,0.008427,0.008778,0.008213,0.005674,0.001649,0.002110,0.005111,0.007441,0.002000,0.003188,0.002294,0.003632,0.001666,0.001478,0.001478,0.001666,0.001835,0.001666,0.001666,0.001666,0.001666
33423.063410,32666.666667,32666.666667,42466.894907,46666.666667,46666.666667,32666.666667,36138.787021,44637.921329,0.007734,0.009271,0.008998,0.008147,0.007163,0.009311,0.008491,0.009273,0.007666,0.005228,0.001605,0.002042,0.003957,0.007284,0.001857,0.003045,0.001823,0.005002,0.001751,0.001478,0.001478,0.001666,0.001835,0.001614,0.001666,0.001666,0.001666
36103.870715,33111.111111,33111.111111,42466.894907,47111.111111,47111.111111,32666.666667,33111.111111,47207.012156,0.008100,0.009327,0.009056,0.008147,0.007203,0.009344,0.008491,0.008900,0.007889,0.003995,0.001567,0.001983,0.003957,0.007140,0.001870,0.003045,0.002453,0.004631,0.001751,0.001478,0.001478,0.001666,0.001835,0.001614,0.001666,0.001614,0.001666
36103.870715,33813.847742,33111.111111,42466.894907,47555.555556,47555.555556,33555.555556,33111.111111,48726.497748,0.008100,0.009414,0.009056,0.008147,0.007242,0.009377,0.008614,0.008900,0.008095,0.003995,0.001519,0.001983,0.003957,0.007007,0.001885,0.002810,0.002453,0.004475,0.001751,0.001478,0.001478,0.001666,0.001835,0.001614,0.001666,0.001614,0.001751
